264	ACR TI-RADS demonstrated a higher specificity (79.7%, P < 0.05), whereas the ATA US pattern had a higher sensitivity (95.5%, P < 0.01).
265	The TIRADS (KWAK-TIRADS and ACR TI-RADS) category and ATA guidelines performed better in differentiating nodules >1 cm.
266	KWAK-TIRADS showed better diagnostic efficiency than the other methods in differentiating nodules >1 cm (AUC: 0.92, P < 0.01).
267	KWAK-TIRADS and ATA guidelines provide a better diagnostic efficiency than ACR TI-RADS.
268	The TIRADS (KWAK-TIRADS and ACR TI-RADS) category and ATA guidelines perform better in differentiating nodules >1 cm than nodules ≤1 cm.
269	KWAK-TIRADS perform better in differentiating nodules >1 cm than other methods.
270	Phosphodiesterase-10a (PDE10a) is located exclusively in medium spiny neurons (MSN).
271	Rodent studies show an increase in striatal MSN spine density following exposure to cocaine.
272	These increases in MSN spine density are suggested to underlie neurobiological changes which contribute to cocaine self-administration.
273	No postmortem or imaging studies have confirmed this finding in humans.
274	Here, we hypothesized an increase in the MSN marker PDE10a in subjects with cocaine use disorder ("cocaine users") compared to controls.
275	PDE10a availability was measured with [11 C]IMA107 and positron emission tomography in 15 cocaine users and 15 controls matched for age, gender, and nicotine status.
276	Cocaine users with no comorbid psychiatric, medical, or drug abuse disorders were scanned following two weeks of outpatient-monitored abstinence.
277	[11 C]IMA107 binding potential relative to nondisplaceable uptake (BPND ) in the regions of interest was derived with the simplified reference tissue method.
278	No significant effect of diagnosis on BPND was demonstrated using linear mixed modeling with [11 C]IMA107 BPND as the dependent variable and regions of interest as a repeated measure.
279	There were no significant relationships between BPND and clinical rating scales.
280	To the extent that PDE10a is a valid proxy for MSN spine density, these results do not support its increase in recently abstinent cocaine users.
281	BACKGROUND-Polydrug use is a major public health issue associated with numerous undesirable physical and mental health outcomes.
282	While past research has identified risk factors for polydrug use and elevated drug use variety, there has yet to be any research which seeks to examine this phenomenon from a developmental perspective.
283	There also has yet to be any research which examines the impact of risk factors for predicting differential development.
284	OBJECTIVES-Identify developmental subgroups of polydrug use.
285	Identify risk factors predicting heterogeneity in development.
286	METHODS-The Pathways to Desistance data were used in this research.
287	The present study used group-based trajectory modeling to elucidate general developmental patterns of drug use variety and sought to identify risk factors predicting the heterogeneity in the development of this outcome using multinomial logistic regression among a sample of juvenile offenders.
288	RESULTS-A six group model best fit the drug use variety count data.
289	Several risk factors were identified which predicted assignment to the most problematic developmental subgroup, including: low self-control, low religiosity, and history of victimization at baseline.
290	White participants were more likely to engage in any level of drug use.
291	Conclusions/Importance: These results indicate that juvenile offenders are at-risk for chronic issues with polydrug use and more general engagement in polydrug use.
292	Public health and criminal justice professionals should work together to develop and implement psychosocial interventions for targeting risk factors associated with accelerating and chronic polydrug use.
293	Small-to-medium scale smart buildings are an important part of the Internet of Things (IoT).
294	Wireless Sensor Networks (WSNs) are the major enabler for smart control in such environments.
295	Reliability is among the key performance requirements for many loss-sensitive IoT and WSN applications, while Energy Consumption (EC) remains a primary concern in WSN design.
296	Error-prone links, traffic intense applications, and limited physical resources make it challenging to meet these service goals-not only that these performance metrics often conflict with one another, but also require solving optimization problems, which are intrinsically NP-hard.
297	Correctly forecasting Packet Delivery Ratio (PDR) and EC can play a significant role in different loss-sensitive application environments.
298	With the ever-increasing availability of performance data, data-driven techniques are becoming popular in such settings.
299	It is observed that a number of communication parameters like transmission power, packet size, etc., influence metrics like PDR and EC in diverse ways.
300	In this work, different regression models including linear, gradient boosting, random forest, and deep learning are used for the purpose of predicting both PDR and EC based on such communication parameters.
301	To evaluate the performance, a public dataset of the IEEE 802.15.4 network, containing measurements against more than 48,000 combinations of parameter configurations, is used.
302	Results are evaluated using root mean square error and it turns out that deep learning achieves up to 98% accuracy for both PDR and EC predictions.
303	These prediction results can help configure communication parameters taking into account the performance goals.
304	Mini Abstract: Pregnancy-associated osteoporosis (PAO) is a rare syndrome affecting women during late pregnancy and the early postpartum period.
305	We set out to review the clinical features of ten cases of PAO from a single UK centre.
306	Patients had attended the Royal National Hospital for Rheumatic Diseases, Bath (RNHRD) between January 2000 and June 2016.
307	The principal criterion for inclusion was the occurrence of low trauma fractures either during pregnancy or the immediate post-partum period.
308	Data were obtained from retrospective review of medical notes.
309	Bone mineral density (BMD) was measured using dual-energy X-ray absorptiometry (Hologic ®Discovery system) at the lumbar spine and hip.
